id,date,state_code,state_name,actual,rfs,normal,deviation,year,month,day,monsoon_season,lag_1,lag_7,lag_30,rolling_7_mean,rolling_30_mean,dry_streak
198402,2024-07-09,19,West Bengal,0.0,0.0,15.1,0.0,2024,7,9,1,0.0,0.0,0.0,0.0,0.0,110
198437,2024-07-10,19,West Bengal,0.0,0.0,14.9,0.0,2024,7,10,1,0.0,0.0,0.0,0.0,0.0,111
198472,2024-07-11,19,West Bengal,0.0,0.0,13.15,0.0,2024,7,11,1,0.0,0.0,0.0,0.0,0.0,112
198507,2024-07-12,19,West Bengal,0.0,0.0,13.34,0.0,2024,7,12,1,0.0,0.0,0.0,0.0,0.0,113
198542,2024-07-13,19,West Bengal,0.0,0.0,10.94,0.0,2024,7,13,1,0.0,0.0,0.0,0.0,0.0,114
198577,2024-07-14,19,West Bengal,0.0,0.0,14.27,0.0,2024,7,14,1,0.0,0.0,0.0,0.0,0.0,115
198612,2024-07-15,19,West Bengal,0.0,0.0,10.35,0.0,2024,7,15,1,0.0,0.0,0.0,0.0,0.0,116
198647,2024-07-16,19,West Bengal,0.0,0.0,12.48,0.0,2024,7,16,1,0.0,0.0,0.0,0.0,0.0,117
198682,2024-07-17,19,West Bengal,0.0,0.0,12.5,0.0,2024,7,17,1,0.0,0.0,0.0,0.0,0.0,118
198717,2024-07-18,19,West Bengal,0.0,0.0,12.67,0.0,2024,7,18,1,0.0,0.0,0.0,0.0,0.0,119
198752,2024-07-19,19,West Bengal,0.0,0.0,11.49,0.0,2024,7,19,1,0.0,0.0,0.0,0.0,0.0,120
198787,2024-07-20,19,West Bengal,0.0,0.0,11.15,0.0,2024,7,20,1,0.0,0.0,0.0,0.0,0.0,121
198822,2024-07-21,19,West Bengal,0.0,0.0,12.02,0.0,2024,7,21,1,0.0,0.0,0.0,0.0,0.0,122
198857,2024-07-22,19,West Bengal,0.0,0.0,12.02,0.0,2024,7,22,1,0.0,0.0,0.0,0.0,0.0,123
198892,2024-07-23,19,West Bengal,0.0,0.0,10.73,0.0,2024,7,23,1,0.0,0.0,0.0,0.0,0.0,124
198927,2024-07-24,19,West Bengal,0.0,0.0,11.4,0.0,2024,7,24,1,0.0,0.0,0.0,0.0,0.0,125
198962,2024-07-25,19,West Bengal,0.0,0.0,13.26,0.0,2024,7,25,1,0.0,0.0,0.0,0.0,0.0,126
198997,2024-07-26,19,West Bengal,0.0,0.0,11.25,0.0,2024,7,26,1,0.0,0.0,0.0,0.0,0.0,127
199032,2024-07-27,19,West Bengal,0.0,0.0,12.64,0.0,2024,7,27,1,0.0,0.0,0.0,0.0,0.0,128
199067,2024-07-28,19,West Bengal,0.0,0.0,14.53,0.0,2024,7,28,1,0.0,0.0,0.0,0.0,0.0,129
199102,2024-07-29,19,West Bengal,0.0,0.0,13.39,0.0,2024,7,29,1,0.0,0.0,0.0,0.0,0.0,130
199137,2024-07-30,19,West Bengal,0.0,0.0,11.83,0.0,2024,7,30,1,0.0,0.0,0.0,0.0,0.0,131
199172,2024-07-31,19,West Bengal,0.0,0.0,12.57,0.0,2024,7,31,1,0.0,0.0,0.0,0.0,0.0,132
